candidate_id,patches_per_side,patch_size,num_patches,tokens,hidden,heads,depth,mlp_ratio,mlp_hidden,parameters,parameters_M,fp32_weight_MB,int8_weight_MB,FLOPs,MFLOPs,peak_activation_KB,peak_activation_MB,attention_peak_KB,mlp_peak_KB,memory_feasible,memory_utilization_%,memory_margin_KB,capacity_density
C271,8,4,64,65,192,8,5,1,192,1139914,1.139914,4.348426818847656,1.087106704711914,165890888,165.890888,507.8125,0.49591064453125,507.8125,146.25,False,198.3642578125,-251.8125,5.786936290316319
C272,8,4,64,65,192,8,5,2,384,1509514,1.509514,5.758338928222656,1.439584732055664,216310088,216.310088,507.8125,0.49591064453125,507.8125,195.0,False,198.3642578125,-251.8125,8.876146358925247
C273,8,4,64,65,192,12,2,1,192,470602,0.470602,1.7952041625976562,0.44880104064941406,67310328,67.310328,639.84375,0.624847412109375,639.84375,146.25,False,249.93896484375,-383.84375,5.70491945901675
C274,8,4,64,65,192,12,2,2,384,618442,0.618442,2.3591690063476562,0.5897922515869141,87478008,87.478008,639.84375,0.624847412109375,639.84375,195.0,False,249.93896484375,-383.84375,8.77934943374568
C275,8,4,64,65,192,12,3,1,192,693706,0.693706,2.6462783813476562,0.6615695953369141,100311348,100.311348,639.84375,0.624847412109375,639.84375,146.25,False,249.93896484375,-383.84375,5.742122017939586
C276,8,4,64,65,192,12,3,2,384,915466,0.915466,3.4922256469726562,0.8730564117431641,130562868,130.562868,639.84375,0.624847412109375,639.84375,195.0,False,249.93896484375,-383.84375,8.823335590330322
C277,8,4,64,65,192,12,4,1,192,916810,0.91681,3.4973526000976562,0.8743381500244141,133312368,133.312368,639.84375,0.624847412109375,639.84375,146.25,False,249.93896484375,-383.84375,5.760905844835042
C278,8,4,64,65,192,12,4,2,384,1212490,1.21249,4.625282287597656,1.156320571899414,173647728,173.647728,639.84375,0.624847412109375,639.84375,195.0,False,249.93896484375,-383.84375,8.845494367769673
C279,8,4,64,65,192,12,5,1,192,1139914,1.139914,4.348426818847656,1.087106704711914,166313388,166.313388,639.84375,0.624847412109375,639.84375,146.25,False,249.93896484375,-383.84375,5.772235245427145
C280,8,4,64,65,192,12,5,2,384,1509514,1.509514,5.758338928222656,1.439584732055664,216732588,216.732588,639.84375,0.624847412109375,639.84375,195.0,False,249.93896484375,-383.84375,8.85884313807022
C281,8,4,64,65,256,2,2,1,256,824074,0.824074,3.1435928344726562,0.7858982086181641,114714644,114.714644,391.015625,0.3818511962890625,391.015625,195.0,False,152.740478515625,-135.015625,4.4632488246226
C282,8,4,64,65,256,2,2,2,512,1086730,1.08673,4.145545959472656,1.036386489868164,150124564,150.124564,391.015625,0.3818511962890625,391.015625,260.0,False,152.740478515625,-135.015625,6.821002324443054
C283,8,4,64,65,256,2,3,1,256,1219850,1.21985,4.653358459472656,1.163339614868164,171199774,171.199774,391.015625,0.3818511962890625,391.015625,195.0,False,152.740478515625,-135.015625,4.485987230333611
C284,8,4,64,65,256,2,3,2,512,1613834,1.613834,6.156288146972656,1.539072036743164,224314654,224.314654,391.015625,0.3818511962890625,391.015625,260.0,False,152.740478515625,-135.015625,6.847524103351715
C285,8,4,64,65,256,2,4,1,256,1615626,1.615626,6.163124084472656,1.540781021118164,227684904,227.684904,391.015625,0.3818511962890625,391.015625,195.0,False,152.740478515625,-135.015625,4.497443537143772
C286,8,4,64,65,256,2,4,2,512,2140938,2.140938,8.167030334472656,2.041757583618164,298504744,298.504744,391.015625,0.3818511962890625,391.015625,260.0,False,152.740478515625,-135.015625,6.860862485991177
C287,8,4,64,65,256,2,5,1,256,2011402,2.011402,7.672889709472656,1.918222427368164,284170034,284.170034,391.015625,0.3818511962890625,391.015625,195.0,False,152.740478515625,-135.015625,4.504345451146338
C288,8,4,64,65,256,2,5,2,512,2668042,2.668042,10.177772521972656,2.544443130493164,372694834,372.694834,391.015625,0.3818511962890625,391.015625,260.0,False,152.740478515625,-135.015625,6.8688904874919725
C289,8,4,64,65,256,4,2,1,256,824074,0.824074,3.1435928344726562,0.7858982086181641,114799144,114.799144,457.03125,0.446319580078125,457.03125,195.0,False,178.52783203125,-201.03125,4.459963569066334
C290,8,4,64,65,256,4,2,2,512,1086730,1.08673,4.145545959472656,1.036386489868164,150209064,150.209064,457.03125,0.446319580078125,457.03125,260.0,False,178.52783203125,-201.03125,6.817165174533009
C291,8,4,64,65,256,4,3,1,256,1219850,1.21985,4.653358459472656,1.163339614868164,171326524,171.326524,457.03125,0.446319580078125,457.03125,195.0,False,178.52783203125,-201.03125,4.482668427919544
C292,8,4,64,65,256,4,3,2,512,1613834,1.613834,6.156288146972656,1.539072036743164,224441404,224.441404,457.03125,0.446319580078125,457.03125,260.0,False,178.52783203125,-201.03125,6.843657064273221
C293,8,4,64,65,256,4,4,1,256,1615626,1.615626,6.163124084472656,1.540781021118164,227853904,227.853904,457.03125,0.446319580078125,457.03125,195.0,False,178.52783203125,-201.03125,4.49410776828296
C294,8,4,64,65,256,4,4,2,512,2140938,2.140938,8.167030334472656,2.041757583618164,298673744,298.673744,457.03125,0.446319580078125,457.03125,260.0,False,178.52783203125,-201.03125,6.856980371197276
C295,8,4,64,65,256,4,5,1,256,2011402,2.011402,7.672889709472656,1.918222427368164,284381284,284.381284,457.03125,0.446319580078125,457.03125,195.0,False,178.52783203125,-201.03125,4.500999439892817
C296,8,4,64,65,256,4,5,2,512,2668042,2.668042,10.177772521972656,2.544443130493164,372906084,372.906084,457.03125,0.446319580078125,457.03125,260.0,False,178.52783203125,-201.03125,6.864999284913785
C297,8,4,64,65,256,8,2,1,256,824074,0.824074,3.1435928344726562,0.7858982086181641,114968144,114.968144,589.0625,0.57525634765625,589.0625,195.0,False,230.1025390625,-333.0625,4.453407545658909
C298,8,4,64,65,256,8,2,2,512,1086730,1.08673,4.145545959472656,1.036386489868164,150378064,150.378064,589.0625,0.57525634765625,589.0625,260.0,False,230.1025390625,-333.0625,6.8095038116729585
C299,8,4,64,65,256,8,3,1,256,1219850,1.21985,4.653358459472656,1.163339614868164,171580024,171.580024,589.0625,0.57525634765625,589.0625,195.0,False,230.1025390625,-333.0625,4.476045533132691
C300,8,4,64,65,256,8,3,2,512,1613834,1.613834,6.156288146972656,1.539072036743164,224694904,224.694904,589.0625,0.57525634765625,589.0625,260.0,False,230.1025390625,-333.0625,6.835936074455876
C301,8,4,64,65,256,8,4,1,256,1615626,1.615626,6.163124084472656,1.540781021118164,228191904,228.191904,589.0625,0.57525634765625,589.0625,195.0,False,230.1025390625,-333.0625,4.487451053478217
C302,8,4,64,65,256,8,4,2,512,2140938,2.140938,8.167030334472656,2.041757583618164,299011744,299.011744,589.0625,0.57525634765625,589.0625,260.0,False,230.1025390625,-333.0625,6.849229306525164
C303,8,4,64,65,256,8,5,1,256,2011402,2.011402,7.672889709472656,1.918222427368164,284803784,284.803784,589.0625,0.57525634765625,589.0625,195.0,False,230.1025390625,-333.0625,4.49432230858281
C304,8,4,64,65,256,8,5,2,512,2668042,2.668042,10.177772521972656,2.544443130493164,373328584,373.328584,589.0625,0.57525634765625,589.0625,260.0,False,230.1025390625,-333.0625,6.857230090905657
C305,8,4,64,65,384,2,2,1,384,1825930,1.82593,6.965370178222656,1.741342544555664,248706836,248.706836,553.515625,0.5405426025390625,553.515625,292.5,False,216.217041015625,-297.515625,3.0879730221810227
C306,8,4,64,65,384,2,2,2,768,2416522,2.416522,9.218299865722656,2.304574966430664,327380756,327.380756,553.515625,0.5405426025390625,553.515625,390.0,False,216.217041015625,-297.515625,4.691784632570156
C307,8,4,64,65,384,2,3,1,384,2714506,2.714506,10.355018615722656,2.588754653930664,371751966,371.751966,553.515625,0.5405426025390625,553.515625,292.5,False,216.217041015625,-297.515625,3.0988403703559704
C308,8,4,64,65,384,2,3,2,768,3600394,3.600394,13.734413146972656,3.433603286743164,489762846,489.762846,553.515625,0.5405426025390625,553.515625,390.0,False,216.217041015625,-297.515625,4.704317648464498
C309,8,4,64,65,384,2,4,1,384,3603082,3.603082,13.744667053222656,3.436166763305664,494797096,494.797096,553.515625,0.5405426025390625,553.515625,292.5,False,216.217041015625,-297.515625,3.1043027786889033
C310,8,4,64,65,384,2,4,2,768,4784266,4.784266,18.250526428222656,4.562631607055664,652144936,652.144936,553.515625,0.5405426025390625,553.515625,390.0,False,216.217041015625,-297.515625,4.71060929928006
C311,8,4,64,65,384,2,5,1,384,4491658,4.491658,17.134315490722656,4.283578872680664,617842226,617.842226,553.515625,0.5405426025390625,553.515625,292.5,False,216.217041015625,-297.515625,3.1075894770585006
C312,8,4,64,65,384,2,5,2,768,5968138,5.968138,22.766639709472656,5.691659927368164,814527026,814.527026,553.515625,0.5405426025390625,553.515625,390.0,False,216.217041015625,-297.515625,4.714392374256223
C313,8,4,64,65,384,4,2,1,384,1825930,1.82593,6.965370178222656,1.741342544555664,248791336,248.791336,619.53125,0.605010986328125,619.53125,292.5,False,242.00439453125,-363.53125,3.086924216685745
C314,8,4,64,65,384,4,2,2,768,2416522,2.416522,9.218299865722656,2.304574966430664,327465256,327.465256,619.53125,0.605010986328125,619.53125,390.0,False,242.00439453125,-363.53125,4.690573952065314
C315,8,4,64,65,384,4,3,1,384,2714506,2.714506,10.355018615722656,2.588754653930664,371878716,371.878716,619.53125,0.605010986328125,619.53125,292.5,False,242.00439453125,-363.53125,3.0977841711166927
C316,8,4,64,65,384,4,3,2,768,3600394,3.600394,13.734413146972656,3.433603286743164,489889596,489.889596,619.53125,0.605010986328125,619.53125,390.0,False,242.00439453125,-363.53125,4.70310049205454
C317,8,4,64,65,384,4,4,1,384,3603082,3.603082,13.744667053222656,3.436166763305664,494966096,494.966096,619.53125,0.605010986328125,619.53125,292.5,False,242.00439453125,-363.53125,3.1032428532236276
C318,8,4,64,65,384,4,4,2,768,4784266,4.784266,18.250526428222656,4.562631607055664,652313936,652.313936,619.53125,0.605010986328125,619.53125,390.0,False,242.00439453125,-363.53125,4.709388885415442
C319,8,4,64,65,384,4,5,1,384,4491658,4.491658,17.134315490722656,4.283578872680664,618053476,618.053476,619.53125,0.605010986328125,619.53125,292.5,False,242.00439453125,-363.53125,3.1065273063847307
C320,8,4,64,65,384,4,5,2,768,5968138,5.968138,22.766639709472656,5.691659927368164,814738276,814.738276,619.53125,0.605010986328125,619.53125,390.0,False,242.00439453125,-363.53125,4.713169999638018
C321,8,4,64,65,384,8,2,1,384,1825930,1.82593,6.965370178222656,1.741342544555664,248960336,248.960336,751.5625,0.73394775390625,751.5625,292.5,False,293.5791015625,-495.5625,3.08482874155504
C322,8,4,64,65,384,8,2,2,768,2416522,2.416522,9.218299865722656,2.304574966430664,327634256,327.634256,751.5625,0.73394775390625,751.5625,390.0,False,293.5791015625,-495.5625,4.688154464531938
C323,8,4,64,65,384,8,3,1,384,2714506,2.714506,10.355018615722656,2.588754653930664,372132216,372.132216,751.5625,0.73394775390625,751.5625,292.5,False,293.5791015625,-495.5625,3.0956739311169983
C324,8,4,64,65,384,8,3,2,768,3600394,3.600394,13.734413146972656,3.433603286743164,490143096,490.143096,751.5625,0.73394775390625,751.5625,390.0,False,293.5791015625,-495.5625,4.700668067759542
C325,8,4,64,65,384,8,4,1,384,3603082,3.603082,13.744667053222656,3.436166763305664,495304096,495.304096,751.5625,0.73394775390625,751.5625,292.5,False,293.5791015625,-495.5625,3.1011251722012814
C326,8,4,64,65,384,8,4,2,768,4784266,4.784266,18.250526428222656,4.562631607055664,652651936,652.651936,751.5625,0.73394775390625,751.5625,390.0,False,293.5791015625,-495.5625,4.706949953795893
C327,8,4,64,65,384,8,5,1,384,4491658,4.491658,17.134315490722656,4.283578872680664,618475976,618.475976,751.5625,0.73394775390625,751.5625,292.5,False,293.5791015625,-495.5625,3.1044051418417586
C328,8,4,64,65,384,8,5,2,768,5968138,5.968138,22.766639709472656,5.691659927368164,815160776,815.160776,751.5625,0.73394775390625,751.5625,390.0,False,293.5791015625,-495.5625,4.710727151081666
C329,8,4,64,65,384,12,2,1,384,1825930,1.82593,6.965370178222656,1.741342544555664,249129336,249.129336,883.59375,0.862884521484375,883.59375,292.5,False,345.15380859375,-627.59375,3.082736109407846
C330,8,4,64,65,384,12,2,2,768,2416522,2.416522,9.218299865722656,2.304574966430664,327803256,327.803256,883.59375,0.862884521484375,883.59375,390.0,False,345.15380859375,-627.59375,4.685737471747383
C331,8,4,64,65,384,12,3,1,384,2714506,2.714506,10.355018615722656,2.588754653930664,372385716,372.385716,883.59375,0.862884521484375,883.59375,292.5,False,345.15380859375,-627.59375,3.0935665641912
C332,8,4,64,65,384,12,3,2,768,3600394,3.600394,13.734413146972656,3.433603286743164,490396596,490.396596,883.59375,0.862884521484375,883.59375,390.0,False,345.15380859375,-627.59375,4.69823815824366
C333,8,4,64,65,384,12,4,1,384,3603082,3.603082,13.744667053222656,3.436166763305664,495642096,495.642096,883.59375,0.862884521484375,883.59375,292.5,False,345.15380859375,-627.59375,3.099010379457358
C334,8,4,64,65,384,12,4,2,768,4784266,4.784266,18.250526428222656,4.562631607055664,652989936,652.989936,883.59375,0.862884521484375,883.59375,390.0,False,345.15380859375,-627.59375,4.704513547051053
C335,8,4,64,65,384,12,5,1,384,4491658,4.491658,17.134315490722656,4.283578872680664,618898476,618.898476,883.59375,0.862884521484375,883.59375,292.5,False,345.15380859375,-627.59375,3.1022858747514515
C336,8,4,64,65,384,12,5,2,768,5968138,5.968138,22.766639709472656,5.691659927368164,815583276,815.583276,883.59375,0.862884521484375,883.59375,390.0,False,345.15380859375,-627.59375,4.70828683348333
